ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RATrue_deg,RARateCosDec_deg_day,DecTrue_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB,H_filter,GS,visitTime,visitExposureTime,optFilter,seeingFwhmGeom_arcsec,seeingFwhmEff_arcsec,fieldFiveSigmaDepth_mag,fieldRA_deg,fieldDec_deg,fieldRotSkyPos_deg,H_r,trailedSourceMagTrue,PSFMagTrue,fiveSigmaDepth_mag,astrometricSigma_deg,trailedSourceMagSigma,SNR,PSFMagSigma,trailedSourceMag,PSFMag,RA_deg,Dec_deg,object_linked,date_linked_MJD,Obj_Sun_LTC_km
A_M_2.3999999999999995_1.0_526,753404,62381.18429997753,2462381.684671984,30878124.43903544,-22.060954686495812,289.3422291905842,0.1131100662926693,-27.116880497053216,-0.0398524991969186,150569654.55839565,-74240852.11082791,-35017957.45249677,4.199092114659859,44.74911826265462,20.893622035999854,141466695.570077,-48308170.16245494,-20943487.178483717,10.07584789335664,25.881316855483387,11.059337578841584,44.31658368613051,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,24.75,0.15,33.6,29.2,r,1.8131802742972298,2.1425550782204743,23.303465541156918,290.8842218859717,-26.41555612519752,85.68212797330204,24.75,23.320918809258856,23.32197498006452,23.246473046025624,6.482161803383279e-05,0.21081888616144992,4.661776567138782,0.2110031803032543,23.279599370172143,23.303951824525097,289.3421505928153,-27.116963233036262,True,62393.0,171491056.1519792
A_M_2.3999999999999995_1.0_526,753407,62381.1856352708,2462381.6860079835,30875577.664799828,-22.058875528992065,289.3423993021097,0.1135559548833543,-27.11693362987857,-0.0396879165127017,150570139.27048728,-74235686.30925399,-35015545.50981471,4.1986347092293,44.74934382758195,20.893728433212264,141467858.4131487,-48305182.58236613,-20942210.58879943,10.0721031846764,25.882863045961308,11.059441430238964,44.31818974652573,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,24.75,0.15,33.6,29.2,r,1.9716565168818938,2.335348560683569,23.189236477026242,287.6779272068997,-27.17932518849933,85.11497414479348,24.75,23.320755226732455,23.32164979810003,23.14294484474738,7.740853095898154e-05,0.22952973783455885,4.244406414172419,0.22969844427611513,23.211725674977117,23.089183135816782,289.34233668800545,-27.116978021027762,True,62393.0,171488752.95216826
A_M_2.3999999999999995_1.0_526,754167,62382.11862596286,2462382.618997984,29075777.74413035,-22.14759798110996,289.5311965826289,0.1345960553367304,-27.177143549540617,-0.0521271935172221,150895611.4146631,-70621853.30954446,-33328195.222461667,3.8743395449321194,44.90518307746712,20.967255404750095,142248164.72165078,-46244407.65537407,-20048034.81320665,9.764263397736604,25.940772760805515,11.123853816530785,45.39468802585167,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,24.75,0.15,33.6,29.2,r,1.2801545696752357,1.4941053159066127,23.770972483652187,289.67394048498994,-25.44159646475523,-55.07831758388228,24.75,23.20016027163122,23.20329986795686,23.67379923668628,2.801917349830737e-05,0.133346461169814,7.630774291134429,0.13370287849147172,23.10959876028087,22.929623600023213,289.53124057079566,-27.177125730731145,True,62393.0,169904974.34114853
A_M_2.3999999999999995_1.0_526,754218,62382.143371589154,2462382.6437439835,29028471.402298816,-22.09806448901345,289.53502210031354,0.1406984551581286,-27.17838091214376,-0.0479360148365755,150903886.23777783,-70525832.13053298,-33283360.71940967,3.865605655179349,44.909268663040514,20.969183564100582,142268979.73958883,-46188894.96611755,-20024249.46801317,9.705645282872595,25.98623739159253,11.125672076300964,45.42451221005352,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,25.48,0.15,33.6,29.2,g,1.0039826334778252,1.1581297244255782,24.430430828577947,289.67394048498994,-25.44159646475523,-55.07831758388228,24.75,23.926927077441643,23.932455845184673,24.332616843380148,2.3481180025899398e-05,0.1416360669512222,7.140739716115547,0.142301665439018,24.18530029513293,24.06160345354331,289.5350433251597,-27.17838362962598,True,62393.0,169863645.25744364
A_M_2.3999999999999995_1.0_526,755181,62383.171342475725,2462383.671714984,27049912.111501727,-22.01724228273393,289.7912971764282,0.1975484469059222,-27.24723934783129,-0.0465155676125431,151230947.39954877,-66529375.83955533,-31417283.96249416,3.4967333178779145,45.076610299555696,21.04818446176173,143088268.39582178,-43901431.31080904,-19032993.498918463,9.149447804997283,26.18409841449898,11.193964833075569,46.596164764379445,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,24.75,0.15,33.6,29.2,r,0.9633967731503811,1.1087551984797823,24.02315227450511,290.6022918183534,-25.80018945894438,46.65964275884092,24.75,23.054660337950388,23.065845081275594,23.952185795364866,1.472825609455222e-05,0.0936467991259994,10.990442547152398,0.09455008040653905,23.04574713973129,23.09505995596486,289.7912844524129,-27.247236538092164,True,62393.0,168178485.6411363
A_M_2.3999999999999995_1.0_526,760617,62394.19420573682,2462394.6945779817,6133672.749398833,-20.42741567713312,308.7670091641852,6.638072940670162,-28.535727062681826,0.2158515512884057,152439239.22059283,-22878024.184988465,-11029659.751654992,-1.163027193627283,46.42159508051771,21.68719724217461,149065171.5372244,-18676578.68717661,-8099563.4403227,3.582523070128011,27.3799873328318,11.694011066390336,47.30405102557788,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,24.07,0.15,33.6,29.2,y,1.0589849634145645,1.2250425345675968,21.80745584528769,307.4400191583027,-28.283103712542353,73.23307130639948,24.75,18.988569241140556,20.584702967152605,21.789449268500558,1.3904823628460221e-05,0.08073476712426478,3.053845209299546,0.3075503539623052,19.022065324230233,20.291338316546007,308.767025900711,-28.535701045278064,True,62393.0,154540541.73258007
A_M_2.3999999999999995_1.0_526,760668,62394.21699068743,2462394.7173629818,6093508.934219172,-20.37148474464425,308.94075043704186,6.761194572446877,-28.530490891763744,0.2435108385717603,152436938.86543375,-22786629.691811144,-10986962.130986072,-1.1738321436387498,46.42322633245324,21.68798687534505,149072156.25168315,-18622672.28190381,-8076541.580260069,3.5134458819840133,27.38419994264721,11.694772091365024,47.19764654985714,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,24.07,0.15,33.6,29.2,y,1.3507976151928078,1.580045760575192,21.45845261548415,307.4400191583027,-28.283103712542353,73.23307130639948,24.75,18.97106480923702,20.330058902546348,21.428299159787286,1.944152800530849e-05,0.08904434162241827,3.4173957740256933,0.2786775833019654,18.958617560381605,20.53579128478843,308.94075541965253,-28.530498666327798,True,62393.0,154521727.14619598
A_M_2.3999999999999995_1.0_526,764554,62400.32394443565,2462400.824316981,6600791.162209961,20.65320918171828,81.48079160356956,5.345107380979882,21.032815563816115,2.078121949648675,151030535.2416869,1782510.7830181776,494274.83599799307,-4.18516171709493,46.62335406922276,21.79268640461995,150117836.7105725,-4310523.757578829,-1874766.2032207476,0.1557047114613946,27.4865587009977,11.793590785767153,81.35401713523831,COM,0.998276,2.022822,1.606,4.418,2.311,62403.368467,60796.001439,24.42,0.15,33.6,29.2,i,1.9611625092837153,2.3225821280823786,22.030234270121895,83.01142736470031,21.630887069636934,92.77980035976468,24.75,20.505442814466416,21.35206991821965,21.973068717830138,4.270630472122291e-05,0.1330606012320536,3.5535779758480426,0.2692173207546622,20.611019030325643,21.315552783960154,81.48083682101543,21.032796589167333,True,62393.0,151041862.50075012
A_M_2.3999999999999995_1.0_791,917255,62704.33007460515,2462704.8304469944,121178601.68595822,-37.17034025599588,328.0430279134143,0.6115984379479678,-18.081770585808684,0.1884340180148996,171792155.8575882,-182758714.5469055,-90405909.21339586,4.7766684134774176,44.23855688060631,21.643291732312893,74056170.35221082,-121788501.39662027,-52795222.53705925,25.62067406159423,13.59597361353138,5.723465689298648,14.114320389440394,COM,1.142322,2.870825,2.674,6.079,2.543,62754.538291,60796.001439,21.68,0.15,33.6,29.2,r,0.8356742258449043,0.9533749706142387,24.0186758016857,328.30133808430554,-19.28036815446528,37.69468851700467,21.68,23.283845969740824,23.417629403076166,23.99832428444764,1.7207642670361183e-05,0.12491207853204554,7.267934848144903,0.13996505046865393,23.401857052650698,23.40155211171321,328.0430098199225,-18.081753978251935,True,62714.0,266620556.18000638
A_M_2.3999999999999995_1.0_791,917306,62704.35434810447,2462704.8547209944,121100707.3302184,-37.10557373607737,328.0586648556111,0.6132191222360104,-18.07718466308947,0.1894046154402548,171802172.4300857,-182665919.8786812,-90360510.29232883,4.774143929577103,44.24124158986083,21.64461980057801,74109834.21199644,-121759966.20553446,-52783214.26765233,25.55398545940918,13.614174851755982,5.72784893463459,14.114173160456945,COM,1.142322,2.870825,2.674,6.079,2.543,62754.538291,60796.001439,21.35,0.15,33.6,29.2,i,0.7243825281786826,0.8179836109229716,23.845575343044494,328.30133808430554,-19.28036815446528,37.69468851700467,21.68,22.95185376909865,23.127351422728367,23.8251051663758,1.359447720459232e-05,0.1135286994208866,7.744189769481102,0.13185896886103676,22.913329776690137,23.070124150777946,328.0586498646057,-18.077162620205108,True,62714.0,266548019.23314258
