ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RATrue_deg,RARateCosDec_deg_day,DecTrue_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB,H_filter,GS,visitTime,visitExposureTime,optFilter,seeingFwhmGeom_arcsec,seeingFwhmEff_arcsec,fieldFiveSigmaDepth_mag,fieldRA_deg,fieldDec_deg,fieldRotSkyPos_deg,H_r,trailedSourceMagTrue,PSFMagTrue,fiveSigmaDepth_mag,astrometricSigma_deg,trailedSourceMagSigma,SNR,PSFMagSigma,trailedSourceMag,PSFMag,RA_deg,Dec_deg,object_linked,date_linked_MJD,Obj_Sun_LTC_km
A_M_2.9999999999999996_1.0_2363,58922,61115.386662585326,2461115.8870350183,133225560.70407924,-61.24866419806847,216.2347393756524,-0.0993172389534992,-14.997481498178669,0.0137320913929116,-252140967.7293459,-65191093.21834307,-29761396.89931986,43.55164935435304,9.527840684721074,4.347676122814105,-148341343.4157141,10875438.005055366,4714258.9306270415,-2.509332112547276,-27.54490849328885,-11.860271544723467,22.95323175715879,COM,0.005724,1.006412,1.164,0.896,5.752,61166.569356,60796.001439,22.880000000000003,0.15,33.6,29.2,i,0.6577904845404833,0.7369713923850161,24.053603736985643,215.7599853515535,-14.783158414963143,119.51057866437405,23.21,24.937814246966603,24.94402233365972,24.053603736985643,4.958866199957682e-05,0.4046249253041351,2.201744701260505,0.4065493490490457,25.019111545005806,24.123428907233613,216.23475061660992,-14.99752984356985,True,61135.0,262127234.3498336
A_M_2.9999999999999996_1.0_2363,65529,61125.30678680625,2461125.807159019,81598211.4846428,-58.8978927512492,214.03689746357813,-0.4355784673957826,-14.532261791793232,0.1022758573435232,-214047401.60407308,-56825470.00022252,-25944011.011725217,45.420072928216086,10.017391274725744,4.571177316876402,-148592171.71161762,-12614003.75209902,-5468971.343647971,2.545647950928756,-27.610158858507717,-11.840913113891292,20.39365049826635,COM,0.005724,1.006412,1.164,0.896,5.752,61166.569356,60796.001439,23.21,0.15,33.6,29.2,r,0.921018914626442,1.0572006260662312,24.15812719988773,215.2424220488567,-13.686684351732408,116.66179579287162,23.21,23.77294002947568,23.830173147065658,24.117460638572403,2.4178726534470753e-05,0.15783590047189436,6.067797706392447,0.16563254307182645,23.81727036775615,24.052633712210934,214.03685871124864,-14.53226770063344,True,61135.0,222976491.7689263
A_M_2.9999999999999996_1.0_2363,65580,61125.33101909093,2461125.831392019,81474945.45265089,-58.83327131643307,214.02598323801124,-0.4362891897426423,-14.529767001216904,0.1036196957965239,-213952279.8798941,-56804490.66392643,-25934437.634203985,45.425441486164814,10.018816598722346,4.571828060582824,-148586784.07949483,-12671764.702020356,-5493762.634299436,2.5996442925207277,-27.563916092652097,-11.840529257904436,20.381724132692217,COM,0.005724,1.006412,1.164,0.896,5.752,61166.569356,60796.001439,22.880000000000003,0.15,33.6,29.2,i,0.7961948896213137,0.9053465810478268,23.86698535924648,215.2424220488567,-13.686684351732408,116.66179579287162,23.21,23.438330507261398,23.515264127230704,23.825297465114232,2.0595023468784775e-05,0.15531007376299896,6.064579335884885,0.16571406215063603,23.437440474152194,23.591119422604727,214.02597504707197,-14.529811504283844,True,61135.0,222878718.77053463
A_M_2.9999999999999996_1.0_2363,67301,61128.29103574194,2461128.791408019,66505152.31877479,-58.023137666026,212.42755889946176,-0.6864304827805706,-14.135515572540232,0.1727490550656585,-202245643.74169257,-54218545.66715064,-24754402.956806112,46.11856604771476,10.20373976256482,4.65625732657896,-147810355.30300653,-19636121.92396899,-8512770.47766418,4.051262704497549,-27.45046187941101,-11.765630104692669,18.645167146494508,COM,0.005724,1.006412,1.164,0.896,5.752,61166.569356,60796.001439,22.71,0.15,33.6,29.2,z,0.7026340693862796,0.7915256318567878,23.34713420948123,211.52460539784616,-13.796640526855464,92.42689602946612,23.21,22.651819241838187,22.8703298181311,23.340298283538726,1.618806217582604e-05,0.13862197102298165,6.024462292373906,0.1667369877357826,22.676042935269905,22.97770865848747,212.42756307898725,-14.1354978393928,True,61135.0,210845278.75316644
A_M_2.9999999999999996_1.0_2363,67352,61128.31535678691,2461128.815729019,66383278.43000096,-57.95674010727392,212.410319273222,-0.6882166740579366,-14.131291116944992,0.1746378641359552,-202148708.13187617,-54197098.35270055,-24744615.935549624,46.12458750851412,10.205354118434247,4.656994392475889,-147801782.08776125,-19693758.48072376,-8537493.354739906,4.107413762655087,-27.405518265473837,-11.765011871551328,18.62676570284989,COM,0.005724,1.006412,1.164,0.896,5.752,61166.569356,60796.001439,22.880000000000003,0.15,33.6,29.2,i,0.9867711048879694,1.137191125167846,23.609817296013112,211.52460539784616,-13.796640526855464,92.42689602946612,23.21,22.816218453495832,22.93379089241062,23.603360523522436,1.8699250319230386e-05,0.11568964598495673,7.999098213896588,0.1278949062027387,22.617011037560026,23.000491862998288,212.41029619590495,-14.131270792560281,True,61135.0,210745632.6642064
A_M_2.9999999999999996_1.0_2363,71170,61136.24013173827,2461136.740504019,27923973.59326179,-52.6410260811538,199.05316301294457,-3.948112604525641,-10.26150583773314,1.2601842399719714,-169810526.84535527,-47004784.48107496,-21462506.129953865,48.448939928493616,10.838647405570088,4.946150430753715,-143838514.40817505,-38034938.99122698,-16488097.311974367,7.95514085881283,-26.708863442263247,-11.426809913415186,4.850750114956699,COM,0.005724,1.006412,1.164,0.896,5.752,61166.569356,60796.001439,22.71,0.15,33.6,29.2,z,0.6160051377300266,0.6861376371411516,23.350681988008052,197.4224590362313,-10.34418284473791,105.27866493566567,23.21,19.86175009411063,21.56844237316133,23.282016106141956,5.621950434794368e-06,0.050496739981589336,4.547067654236994,0.21583011692313936,19.79930968328277,21.604285729935658,199.05315087615492,-10.261500573807337,True,61135.0,177498461.8552728
A_M_2.9999999999999996_1.0_2363,71221,61136.26431855172,2461136.764691019,27814056.25798492,-52.53824627923165,198.95577425862965,-3.9762202703844474,-10.230866912366062,1.2733290894519362,-169709253.76865083,-46982127.931321,-21452166.95153449,48.45736890001195,10.840980793382876,4.947215898316107,-143821823.8019,-38090716.24535721,-16511975.308528269,8.017717094003348,-26.67142176703935,-11.425604236864643,4.758135027484436,COM,0.005724,1.006412,1.164,0.896,5.752,61166.569356,60796.001439,22.880000000000003,0.15,33.6,29.2,i,0.8537568680508579,0.9753733187966641,23.311912993209724,197.4224590362313,-10.34418284473791,105.27866493566567,23.21,20.016582511923993,21.375266087819515,23.26003315792956,6.563739320538877e-06,0.04445462037815067,7.142538874312494,0.14226806972243375,20.017898229526356,21.111797034783404,198.95578203508427,-10.23085401005315,True,61135.0,177394325.2378267
A_M_2.9999999999999996_1.0_545,112616,61211.14602407903,2461211.6463970053,94016397.3837923,-31.354844889730355,281.4026934575704,-0.1627877742937477,-29.24302879634636,-0.1310335861428079,12194227.19228398,-219840970.49884656,-106367793.77909552,20.995509839527998,26.44281289099623,12.792036679273377,-4024278.17929523,-139425657.50157607,-60439365.805886775,29.6780652306667,-0.9559887242704408,-0.3538144811505302,8.072087859246487,COM,0.697387,1.171597,2.381,0.153,6.281,61283.895995,60796.001439,23.79,0.15,33.6,29.2,g,1.208794838707689,1.4072929911285754,24.22009137145293,281.51093407569044,-30.08621671289679,-178.44187179204155,23.06,24.42974818363333,24.437135792248625,24.21595292295367,4.9478520902921325e-05,0.2381024104945352,4.050840870061361,0.2395462573948204,24.36158667527032,23.987572566537033,281.40254695873557,-29.242920883197023,True,61238.0,244525783.99858767
A_M_2.9999999999999996_1.0_545,112981,61211.324541447895,2461211.8249140047,93536061.32670186,-30.925281004341592,281.3687129347907,-0.1650146540411728,-29.2655158191471,-0.1208961846052159,12518079.537813151,-219432839.9655161,-106170355.58461452,20.99377627201313,26.473648211040537,12.806956093981723,-3566576.824638534,-139436406.49005917,-60444550.73198036,29.591239239359385,-0.454785876664846,-0.3183034610502939,7.982814975271418,COM,0.697387,1.171597,2.381,0.153,6.281,61283.895995,60796.001439,23.06,0.15,33.6,29.2,r,0.8402757685380681,0.9589729544258736,24.22773603388549,281.51093407569044,-30.08621671289679,21.176063269756046,23.06,23.680970550870416,23.69610337545188,24.224042914343716,1.7648447742531393e-05,0.12734866714110063,7.92643669180977,0.12900033486140733,23.436163369556834,23.582543348746267,281.3687325856229,-29.26549509517458,True,61238.0,244089364.73269436
A_M_2.9999999999999996_1.0_545,113628,61212.122677273335,2461212.6230500047,91398977.57976958,-31.0915752793212,281.2340555243668,-0.174144681522719,-29.36812836185741,-0.1375223423452982,13965653.765319044,-217602268.9945526,-105284793.76544566,20.985344524532604,26.612841348549647,12.874303605800783,-1552134.4213826377,-139475459.81763956,-60460993.83444803,29.6629601274319,-0.5583570871658073,-0.1607750039391313,7.603488811944434,COM,0.697387,1.171597,2.381,0.153,6.281,61283.895995,60796.001439,22.73,0.15,33.6,29.2,i,0.8744118106583448,1.000500986202366,23.65139950161438,280.692159801295,-28.4806536326025,92.15311358257287,23.06,23.267046514332225,23.283386627976224,23.642050719540325,2.132584565099168e-05,0.14709533619407797,6.791246412945285,0.14914362825041658,23.075741680383267,23.34963080105559,281.2340507104877,-29.368134357680834,True,61238.0,242137718.57127675
