  5604,"1992 FE    ","05604   ",16.40,+0.15,2455374.8040794,  8,  8,  8,  8,"DVBI",  0.962,  0.011,0.527,0.096,0.294,0.063,1.919,0.102,"-","Mai11",""
  5604,"1992 FE    ","05604   ",16.40,+0.15,2455251.2697252,  0,  0,  9,  8,"DVB-",  0.973,  0.108,0.513,0.174,0.821,0.162,2.509,0.625,"-","Mai11",""
  5645,"1990 SP    ","05645   ",16.80,+0.15,2455259.1049629, 10, 14, 17, 17,"DVBI",  1.668,  0.018,0.121,0.022,0.268,0.075,1.048,0.019,"-","Mai11",""
  5646,"1990 TR    ","05646   ",14.30,+0.15,2455275.7217124,  0,  0, 12,  0,"DV--",  2.723,  0.525,0.454,0.194,0.726,0.206,1.350,0.500,"-","Mai11",""
  5653,"-          ","05653   ",16.10,+0.15,2455224.4558208, 20, 21, 21, 21,"DVBI",  1.537,  0.016,0.271,0.057,0.431,0.101,1.310,0.045,"-","Mai11",""
  5731,"-          ","05731   ",15.80,+0.15,2455312.0959300,  0,  0, 10, 10,"DVB-",  5.231,  0.686,0.031,0.009,0.049,0.014,1.601,0.303,"-","Mai11",""
  6050,"-          ","06050   ",14.70,+0.15,2455398.8025292,  0,  0,  4,  0,"DV--",  3.542,  0.878,0.186,0.154,0.297,0.239,1.350,0.500,"-","Mai11",""
  6178,"1986 DA    ","06178   ",15.10,+0.15,2455334.1618647,  0,  9, 11, 11,"DVB-",  3.199,  0.207,0.161,0.034,0.257,0.278,0.872,0.103,"-","Mai11",""
  6455,"1992 HE    ","06455   ",13.90,+0.15,2455229.3051996,  0,  0, 13, 12,"DVB-",  4.626,  0.407,0.227,0.051,0.364,0.081,1.653,0.244,"-","Mai11",""
  7335,"1989 JA    ","07335   ",17.00,+0.15,2455324.5693375,  0,  0,  4,  0,"DV--",  0.932,  0.153,0.322,0.150,0.515,0.198,1.350,0.500,"-","Mai11",""
  7350,"1993 VA    ","07350   ",17.00,+0.15,2455300.6110761,  0,  0, 12, 12,"DVB-",  2.363,  0.125,0.050,0.013,0.080,0.020,2.225,0.197,"-","Mai11",""
  7822,"1991 CS    ","07822   ",17.40,+0.15,2455287.7989530, 23, 24, 24, 24,"DVBI",  1.208,  0.015,0.133,0.022,0.299,0.219,2.261,0.049,"-","Mai11",""
  7822,"1991 CS    ","07822   ",17.40,+0.15,2455246.8200841,  9, 10, 11, 11,"DVBI",  1.602,  0.012,0.075,0.014,0.139,0.043,2.171,0.030,"-","Mai11",""
  7839,"1994 ND    ","07839   ",18.00,+0.15,2455366.4436020, 26, 26, 28, 28,"DVBI",  0.784,  0.008,0.181,0.030,0.322,0.071,1.382,0.031,"-","Mai11",""
  8201,"1994 AH2   ","08201   ",16.30,+0.15,2455220.8744377,  0,  0, 18, 15,"DVB-",  1.859,  0.183,0.154,0.042,0.247,0.068,1.137,0.207,"-","Mai11",""
  8566,"1996 EN    ","08566   ",16.30,+0.15,2455205.1857162,  0,  0,  8,  0,"DV--",  1.568,  0.261,0.217,0.112,0.347,0.179,1.350,0.500,"-","Mai11",""
  9162,"-          ","09162   ",18.00,+0.15,2455231.7755675,  0,  0,  4,  0,"DV--",  1.127,  0.233,0.088,0.043,0.140,0.069,1.350,0.500,"-","Mai11",""
  9202,"1993 PB    ","09202   ",16.00,+0.15,2455356.4380699,  5, 11, 11, 11,"DVBI",  1.617,  0.045,0.269,0.057,0.503,0.157,1.327,0.070,"-","Mai11",""
 11066,"-          ","11066   ",15.20,+0.15,2455323.1241556,  8,  0, 14, 14,"DVBI",  2.778,  0.115,0.190,0.033,0.555,0.118,1.550,0.113,"-","Mai11",""
 11398,"1998 YP11  ","11398   ",16.30,+0.15,2455254.3814303,  0,  8, 11, 10,"DVB-",  1.316,  0.349,0.318,0.095,0.509,0.206,0.888,0.556,"-","Mai11",""
 11500,"-          ","11500   ",18.40,+0.15,2455399.8669981, 24, 27, 27, 27,"DVBI",  0.738,  0.006,0.142,0.024,0.184,0.045,1.627,0.029,"-","Mai11",""
 12538,"1998 OH    ","12538   ",16.10,+0.15,2455394.6141730,  0,  0,  6,  0,"DV--",  1.663,  0.329,0.232,0.116,0.371,0.183,1.400,0.500,"-","Mai11",""
 12923,"-          ","12923   ",15.80,+0.15,2455382.2465263, 16, 16, 16, 16,"DVBI",  2.060,  0.013,0.199,0.034,0.258,0.055,1.794,0.036,"-","Mai11",""
 16064,"-          ","16064   ",16.80,+0.15,2455362.1057829,  0,  0, 14, 14,"DVB-",  4.106,  0.592,0.020,0.006,0.032,0.010,1.072,0.265,"-","Mai11",""
 17182,"1999 VU    ","17182   ",17.20,+0.15,2455371.7531562,  0,  0, 12, 12,"DVB-",  2.885,  0.195,0.028,0.008,0.045,0.013,2.805,0.288,"-","Mai11",""
 17188,"1999 WC2   ","17188   ",16.40,+0.15,2455359.2131701,  0,  0, 12, 10,"DVB-",  1.819,  0.227,0.147,0.041,0.235,0.066,1.130,0.251,"-","Mai11",""
 17274,"2000 LC16  ","17274   ",16.70,+0.15,2455215.4268112,  0, 15, 15, 15,"DVB-",  3.183,  0.106,0.037,0.008,0.059,0.132,0.942,0.061,"-","Mai11",""
 19764,"2000 NF5   ","19764   ",15.80,+0.15,2455263.1876301,  0,  0, 26, 24,"DVB-",  1.572,  0.071,0.342,0.077,0.546,0.123,0.997,0.105,"-","Mai11",""
 20460,"-          ","20460   ",15.20,+0.15,2455409.3786187,  0,  0,  4,  0,"DV--",  2.716,  0.585,0.199,0.136,0.319,0.196,1.350,0.500,"-","Mai11",""
 21088,"-          ","21088   ",14.20,+0.15,2455304.1317846, 12,  0, 15, 15,"DVBI",  4.231,  0.113,0.206,0.049,0.600,0.089,1.517,0.084,"-","Mai11",""
 25916,"2001 CP44  ","25916   ",13.30,+0.15,2455397.1894545, 21, 22, 22, 22,"DVBI",  5.683,  0.030,0.262,0.047,0.267,0.057,1.111,0.036,"-","Mai11",""
 26760,"2001 KP41  ","26760   ",15.40,+0.15,2455334.3244630,  0,  0, 12, 12,"DVB-",  5.400,  0.374,0.042,0.010,0.067,0.017,1.020,0.115,"-","Mai11",""
 27346,"2000 DN8   ","27346   ",15.90,+0.15,2455292.5353715,  0, 11, 15, 15,"DVB-",  1.753,  0.097,0.256,0.036,0.410,0.253,1.119,0.118,"-","Mai11",""
 29075,"1950 DA    ","29075   ",17.00,+0.15,2455390.8812708,  0,  0, 16, 13,"DVB-",  2.000,  0.200,0.070,0.020,0.112,0.032,2.513,0.386,"-","Mai11",""
 36183,"1999 TX16  ","36183   ",16.40,+0.15,2455362.4080400,  0,  0,  6,  6,"DVB-",  2.020,  0.314,0.119,0.055,0.191,0.087,2.318,0.575,"-","Mai11",""
 36183,"1999 TX16  ","36183   ",16.40,+0.15,2455215.5990225,  0,  0, 11,  6,"DVB-",  2.339,  0.118,0.089,0.027,0.143,0.043,3.142,0.231,"-","Mai11",""
 40263,"1999 FQ5   ","40263   ",17.60,+0.15,2455350.0597066,  0,  0,  9,  0,"DV--",  0.954,  0.185,0.177,0.079,0.283,0.127,1.350,0.500,"-","Mai11",""
 40267,"1999 GJ4   ","40267   ",15.40,+0.15,2455342.3070436,  8,  8, 12, 11,"DVBI",  1.641,  0.053,0.453,0.087,0.834,0.137,1.073,0.101,"-","Mai11",""
 41429,"2000 GE2   ","41429   ",20.50,+0.15,2455315.5495403,  0,  0,  7,  0,"DV--",  0.204,  0.030,0.267,0.085,0.426,0.136,1.400,0.500,"-","Mai11",""
 52750,"1998 KK17  ","52750   ",16.50,+0.15,2455286.4729391,  8,  9,  9,  9,"DVBI",  1.059,  0.014,0.393,0.078,1.000,0.053,2.250,0.116,"-","Mai11",""
 52762,"1998 MT24  ","52762   ",14.70,+0.15,2455383.3074443,  0,  0, 24, 24,"DVB-",  6.742,  0.190,0.051,0.009,0.082,0.014,0.858,0.039,"-","Mai11",""
 54401,"2000 LM    ","54401   ",17.10,+0.15,2455210.1719240,  0,  0,  5,  0,"DV--",  1.189,  0.191,0.181,0.072,0.289,0.114,1.400,0.500,"-","Mai11",""
 54789,"2001 MZ7   ","54789   ",14.80,+0.15,2455353.0121553, 54, 55, 58, 58,"DVBI",  1.567,  0.025,0.856,0.145,0.910,0.119,1.079,0.178,"-","Mai11",""
 55408,"2001 TC2   ","55408   ",18.50,+0.15,2455409.9555577,  0, 30, 29, 24,"DVB-",  0.461,  0.009,0.342,0.054,0.548,0.087,1.356,0.049,"-","Mai11",""
 66008,"1998 QH2   ","66008   ",16.00,+0.15,2455388.5592153,  0,  0, 11,  0,"DV--",  1.484,  0.279,0.319,0.171,0.511,0.224,1.350,0.500,"-","Mai11",""
 66251,"1999 GJ2   ","66251   ",17.00,+0.15,2455289.4516660,  0,  0,  4,  0,"DV--",  1.222,  0.233,0.187,0.094,0.300,0.150,1.350,0.500,"-","Mai11",""
 66272,"1999 JW6   ","66272   ",17.10,+0.15,2455382.1257024,  0, 10, 18, 12,"DVB-",  0.763,  0.353,0.459,0.173,0.734,0.162,0.902,1.084,"-","Mai11",""
 66272,"1999 JW6   ","66272   ",17.10,+0.15,2455298.4012732,  0, 26, 28, 25,"DVB-",  0.808,  0.015,0.428,0.099,0.686,0.155,1.159,0.050,"-","Mai11",""
 66272,"1999 JW6   ","66272   ",17.10,+0.15,2455205.8081100,  4,  5,  5,  5,"DVB-",  0.845,  0.023,0.400,0.080,0.640,0.158,1.133,0.066,"-","Mai11",""
 66400,"1999 LT7   ","66400   ",19.40,+0.15,2455391.0459502,  0,  0,  4,  0,"DV--",  0.411,  0.076,0.182,0.089,0.290,0.143,1.350,0.500,"-","Mai11",""
 68350,"2001 MK3   ","68350   ",16.00,+0.15,2455372.6595233,  0,  0,  4,  0,"DV--",  1.794,  0.332,0.219,0.107,0.350,0.169,1.400,0.500,"-","Mai11",""
 85628,"1998 KV2   ","85628   ",16.90,+0.15,2455246.7227186,  0, 16, 19, 18,"DVBI",  1.007,  0.056,0.302,0.084,1.000,0.198,2.097,0.219,"-","Mai11",""
 85709,"1998 SG36  ","85709   ",16.00,+0.15,2455241.1490810,  0,  0, 16, 16,"DVB-",  2.230,  0.144,0.141,0.032,0.226,0.051,1.704,0.207,"-","Mai11",""
 85713,"1998 SS49  ","85713   ",15.70,+0.15,2455326.7769007,  0,  0,  9,  0,"DV--",  3.484,  0.789,0.076,0.039,0.122,0.062,1.350,0.500,"-","Mai11",""
 85804,"1998 WQ5   ","85804   ",15.30,+0.15,2455204.1157672,  0,  0,  5,  4,"DVB-",  2.370,  0.443,0.239,0.086,0.382,0.138,2.029,0.639,"-","Mai11",""
 85818,"1998 XM4   ","85818   ",15.40,+0.15,2455386.6008664, 22, 24, 24, 24,"DVBI",  2.028,  0.018,0.297,0.051,0.324,0.057,1.278,0.044,"-","Mai11",""
 85818,"1998 XM4   ","85818   ",15.40,+0.15,2455308.4613534,  5,  5,  5,  5,"DVBI",  2.693,  0.028,0.168,0.034,0.284,0.079,1.506,0.038,"-","Mai11",""
