  9829,"-          ","09829   ",12.00,+0.15,2455257.9440495,  0,  0,  8,  8,"DVB-", 25.941,  0.487,0.042,0.009,0.079,0.017,0.828,0.028,"-","Gr12a",""
 10296,"-          ","10296   ",12.70,+0.15,2455312.0636240,  0,  0, 13, 13,"DVB-", 14.109,  0.491,0.074,0.015,0.140,0.029,0.791,0.045,"-","Gr12a",""
 10331,"-          ","10331   ",11.40,+0.15,2455408.1790025, 14, 15, 15, 15,"DVBI", 19.568,  0.271,0.127,0.018,0.142,0.018,0.873,0.022,"-","Gr12a",""
 10608,"-          ","10608   ",11.70,+0.15,2455298.6986620,  0,  0, 10, 10,"DVB-", 25.184,  0.546,0.058,0.009,0.111,0.017,0.858,0.031,"-","Gr12a",""
 10610,"1996 XR1   ","10610   ",12.10,+0.15,2455331.1156775, 13, 17, 17, 17,"DVBI", 23.153,  0.315,0.048,0.009,0.052,0.010,0.769,0.020,"-","Gr12a",""
 10632,"1998 CV1   ","10632   ",12.20,+0.15,2455320.5971235,  0,  0, 13, 13,"DVB-", 19.703,  0.384,0.060,0.011,0.114,0.022,0.867,0.027,"-","Gr12a",""
 11249,"-          ","11249   ",11.70,+0.15,2455340.0132130,  0,  0, 10, 10,"DVB-",  9.967,  0.880,0.371,0.097,0.706,0.161,0.864,0.136,"-","Gr12a",""
 11388,"1998 VU4   ","11388   ",11.30,+0.15,2455262.7737135,  0,  0, 16, 16,"DVB-", 24.602,  0.378,0.088,0.016,0.167,0.031,0.864,0.022,"-","Gr12a",""
 11542,"-          ","11542   ",11.30,+0.15,2455276.1073870, 10, 11, 12, 12,"DVBI", 29.686,  0.187,0.061,0.013,0.108,0.013,0.866,0.011,"-","Gr12a",""
 11739,"-          ","11739   ",12.30,+0.15,2455354.1662800,  0,  0, 11, 11,"DVB-", 16.739,  1.036,0.076,0.016,0.144,0.031,1.427,0.120,"-","Gr12a",""
 11750,"1999 NM33  ","11750   ",12.20,+0.15,2455224.7626575,  0,  0, 13, 13,"DVB-", 18.244,  0.350,0.070,0.011,0.133,0.021,0.905,0.029,"-","Gr12a",""
 11951,"1994 AJ3   ","11951   ",12.90,+0.15,2455271.6063745,  0,  0, 13, 13,"DVB-", 15.014,  0.232,0.054,0.009,0.103,0.017,0.883,0.025,"-","Gr12a",""
 12006,"-          ","12006   ",12.00,+0.15,2455374.4090145,  0,  0, 12, 12,"DVB-", 19.405,  0.277,0.074,0.013,0.141,0.024,0.788,0.021,"-","Gr12a",""
 12896,"-          ","12896   ",12.20,+0.15,2455356.3523480,  0,  0, 10, 10,"DVB-", 14.074,  0.871,0.118,0.023,0.223,0.044,0.876,0.083,"-","Gr12a",""
 13035,"1989 UA6   ","13035   ",11.60,+0.15,2455386.7136400, 11, 12, 12, 12,"DVBI", 27.435,  0.308,0.054,0.013,0.070,0.009,0.820,0.015,"-","Gr12a",""
 13035,"1989 UA6   ","13035   ",11.60,+0.15,2455217.2515005,  8,  9,  9,  9,"DVBI", 28.220,  0.316,0.051,0.010,0.068,0.011,0.813,0.017,"-","Gr12a",""
 13317,"1998 RQ77  ","13317   ",12.70,+0.15,2455345.4378590,  0,  0, 14, 13,"DVB-", 12.970,  0.613,0.087,0.018,0.166,0.034,0.821,0.062,"-","Gr12a",""
 13381,"1998 WJ17  ","13381   ",12.10,+0.15,2455349.8020385,  0,  0, 13, 13,"DVB-", 15.728,  0.557,0.103,0.020,0.196,0.038,1.024,0.055,"-","Gr12a",""
 13897,"-          ","13897   ",12.20,+0.15,2455390.3528840,  0,  0, 14, 14,"DVB-", 15.379,  0.265,0.098,0.018,0.187,0.035,0.768,0.026,"-","Gr12a",""
 13897,"-          ","13897   ",12.20,+0.15,2455221.6181695,  0,  0, 10, 10,"DVB-", 16.000,  0.428,0.091,0.018,0.173,0.035,0.736,0.034,"-","Gr12a",""
