ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RATrue_deg,RARateCosDec_deg_day,DecTrue_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB,H_filter,GS,visitTime,visitExposureTime,optFilter,seeingFwhmGeom_arcsec,seeingFwhmEff_arcsec,fieldFiveSigmaDepth_mag,fieldRA_deg,fieldDec_deg,fieldRotSkyPos_deg,H_r,trailedSourceMagTrue,PSFMagTrue,fiveSigmaDepth_mag,astrometricSigma_deg,trailedSourceMagSigma,SNR,PSFMagSigma,trailedSourceMag,PSFMag,RA_deg,Dec_deg,object_linked,date_linked_MJD,Obj_Sun_LTC_km
A_M_1.5999999999999999_1.0_10,145061,61273.229622896615,2461273.7299949867,1270729766.7441404,-16.294249057162357,359.33954335916115,-0.0319781405856247,-0.569886711491008,-0.0112698133670109,1398699432.4353762,-88576304.58928268,-44688827.43308106,-0.918431508164434,15.396525465430264,7.254363462851967,128116941.38268028,-73929469.84745239,-32049849.94323468,15.4973340041565,23.41728987216774,9.985448533769402,3.217840286571205,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,13.72,0.15,33.6,29.2,i,0.7402108627597986,0.8372394924085141,23.80837587253799,359.84265235104937,-1.597901988981657,-172.43526338512348,14.05,23.54544268178318,23.54544268178318,23.793471696603177,1.989241121030302e-05,0.1608304941910503,6.263150283144098,0.1608304941910503,23.32830178021101,23.32830178021101,359.33957428687893,-0.569892497640632,True,61287.0,1402213591.1932535
A_M_1.5999999999999999_1.0_10,146976,61275.25296024964,2461275.753332986,1267979289.7173948,-15.349148368046038,359.27580932307063,-0.0339998179124444,-0.5935185792533946,-0.0120870300061912,1398537838.854298,-85884530.2781509,-43420546.06872013,-0.9301972597929928,15.397297715389795,7.254740055247972,130727856.98598649,-69859177.74980529,-30285969.42374739,14.559053408695036,23.911675205393685,10.191908408189422,3.029187011334738,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,13.55,0.15,33.6,29.2,z,0.7490724180453733,0.8480199732912084,23.208057886272666,359.9246628184369,0.5481210550118066,45.40068297864942,14.05,23.35630764521198,23.35630764521198,23.180724704346016,2.9428422638986088e-05,0.2288741402910986,4.261367104233618,0.2288741402910986,22.955353601193337,22.955353601193337,359.2757678753995,-0.5935144974429578,True,61287.0,1401845063.8602166
A_M_1.5999999999999999_1.0_10,147027,61275.27750104468,2461275.777873986,1267946821.1541212,-15.276406453806846,359.2749743477034,-0.0340376614703944,-0.593815302666693,-0.0120948176804079,1398535866.266683,-85851881.05731972,-43405162.7452054,-0.9303400150385054,15.39730694986597,7.254744559891451,130758650.32463798,-69808464.33577457,-30264356.340116665,14.486457372383391,23.921844151238574,10.19450068556912,3.026837490671188,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,13.72,0.15,33.6,29.2,i,0.6725105166429213,0.7548789740181524,23.82919033083312,359.9246628184369,0.5481210550118066,45.40068297864942,14.05,23.52606983433932,23.52606983433932,23.801804125071733,1.7671793598064472e-05,0.15711667939088347,6.422436508687991,0.15711667939088347,23.491059804144,23.491059804144,359.2749929409654,-0.5938007745678172,True,61287.0,1401840619.638452
A_M_1.5999999999999999_1.0_10,148818,61277.19082993758,2461277.6912019853,1265490408.2149498,-14.631520219890684,359.2112849208258,-0.0356016595057366,-0.6176643802930234,-0.0128337688148318,1398381142.601501,-83306343.38486186,-42205781.529348224,-0.941473451793356,15.398017152169883,7.255091108090522,133084160.2004341,-65887576.093712725,-28563708.488511156,13.848466680297852,24.29709987802003,10.378302068689171,2.8446482227145133,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,13.72,0.15,33.6,29.2,i,0.6059991646104381,0.6739649204506546,23.679509743633076,358.173920956251,0.39829009558479744,82.07634848276693,14.05,23.507518595042214,23.507518595042214,23.637541045996258,1.816230749049297e-05,0.17759541381751373,5.627162278991423,0.17759541381751373,23.2905522600159,23.2905522600159,359.21129241480514,-0.6176735630256375,True,61287.0,1401496020.2676778
A_M_1.5999999999999999_1.0_10,154837,61286.15015013643,2461286.650522984,1255892664.6045103,-10.529464588265478,358.87223816290924,-0.0424217969346225,-0.746185208834846,-0.0157165522129997,1397632127.234265,-71385256.13374312,-36588895.94993792,-0.9936996360657372,15.401084949407824,7.256590969106567,142089220.93355265,-46669015.70025822,-20233379.93202011,9.79658490372986,25.953599035088097,11.10663134096938,1.9466674301901683,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,14.05,0.15,33.6,29.2,r,0.9186770930957073,1.0543516947636342,24.035111710073195,359.2913152301863,0.568702692982114,154.30286365193723,14.05,23.743685416478414,23.743685416478414,24.001682766249544,2.438541135065805e-05,0.15948480990391684,6.320008395569867,0.15948480990391684,23.800105224592674,23.800105224592674,358.8722676498303,-0.7461905156461229,True,61287.0,1399932200.207386
A_M_1.5999999999999999_1.0_10,154888,61286.174396850256,2461286.674768984,1255870674.204327,-10.464351612329787,358.8712078214731,-0.0425562493137018,-0.7465663249579022,-0.0157208576509673,1397630045.3578262,-71352991.96481384,-36573693.91192983,-0.9938411759947944,15.401092671698692,7.256594751661303,142109676.79404244,-46614608.60986914,-20210111.2701078,9.732245392907815,25.988605819927827,11.10843392961758,1.9441188404724363,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,14.780000000000001,0.15,33.6,29.2,g,0.789068411358182,0.8966768994625084,24.65167501125979,359.2913152301863,0.568702692982114,154.30286365193723,14.05,24.473410428590824,24.473410428590824,24.618173123137346,2.322680296059296e-05,0.17541506606108476,5.702984278025879,0.17541506606108476,24.537238481281186,24.537238481281186,358.87119515927634,-0.7465958812608811,True,61287.0,1399928079.6653855
A_M_1.5999999999999999_1.0_10,156814,61288.19470817251,2461288.6950809835,1254158359.7426107,-9.42709354968631,358.786819066941,-0.0438838346719749,-0.778842187827159,-0.0162326651080955,1397455530.244082,-68664511.39759246,-35306950.67300986,-1.0056388292450875,15.401725072546704,7.256904659344759,143694147.2300195,-42113397.65744227,-18259248.94818028,8.709764200231135,26.316800793244507,11.241109657421848,1.7328790329457862,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,13.72,0.15,33.6,29.2,i,0.8908127871893922,1.0204535123958542,23.680011173992565,358.5864097933794,-0.706075945410333,157.05493043263036,14.05,23.390407991480934,23.390407991480934,23.680011173992565,2.2996865954197378e-05,0.1552882145045739,6.503663660988487,0.1552882145045739,23.29706750480106,23.29706750480106,358.7868391564515,-0.7788583690562262,True,61287.0,1399586851.5033517
A_M_1.5999999999999999_1.0_10,156856,61288.21497909929,2461288.7153519834,1254141901.3523798,-9.366989043827813,358.7859288269132,-0.0439376761836246,-0.779171267695415,-0.0162353687546642,1397453768.7954366,-68637535.7433232,-35294240.4245465,-1.0057572396870678,15.40173130690216,7.2569077159425905,143709349.56043994,-42067292.30131549,-18239559.885304708,8.65004721906976,26.33141718043216,11.242505068932228,1.7307170859093772,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,14.05,0.15,33.6,29.2,r,0.904838545126307,1.037516478255848,24.123048452114038,358.5864097933794,-0.706075945410333,157.05493043263036,14.05,23.72017035952853,23.72017035952853,24.123048452114038,2.111136387909522e-05,0.141092649511105,7.206026556230685,0.141092649511105,23.609374534788163,23.609374534788163,358.7859047667858,-0.7791876695336579,True,61287.0,1399583448.9735262
A_M_1.5999999999999999_1.0_10,158734,61291.26347182336,2461291.763843983,1251887011.4240625,-7.722724811542271,358.6541374726436,-0.045531676378101,-0.8297069998973147,-0.0168945925592051,1397186509.2622907,-64580641.08551721,-33382731.53947188,-1.0235729689326436,15.402643728041582,7.257355392627685,145776080.8637796,-35179937.37279835,-15254640.38448456,7.028520402797264,26.73146986098245,11.417709081106093,1.407053839130857,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,14.05,0.15,33.6,29.2,r,0.5995759100973107,0.6661507422108403,24.60270323732786,358.63031167616066,-1.3503447785177445,97.62415770883923,14.05,23.683943379249186,23.683943379249186,24.60270323732786,9.14809962189697e-06,0.09079696168330414,11.464815430318687,0.09079696168330414,23.65272925563497,23.65272925563497,358.65413667510785,-0.8297046721965496,True,61287.0,1399076555.315183
A_M_1.5999999999999999_1.0_10,159398,61292.14534979009,2461292.6457219827,1251309379.5454595,-7.565665440339683,358.6153474131238,-0.0457704833525324,-0.8446835639130293,-0.0170743740918417,1397108320.468802,-63407008.64552032,-32829743.958788343,-1.0287298248885592,15.402898343616078,7.257480444587753,146300263.88714188,-33173161.179900277,-14382971.98429849,6.877092621535579,26.785050192039705,11.461578548198815,1.3126512021122163,COM,9.265291,2.057199,1.789,3.507,3.054,61448.227268,60796.001439,14.05,0.15,33.6,29.2,r,0.7868027363602511,0.8939206038445877,24.2389222071635,356.93938485375804,-1.144792166621865,179.70297739225416,14.05,23.6731214119236,23.6731214119236,24.15173009823422,1.7219226101392856e-05,0.13230259646019146,7.716613893943803,0.13230259646019146,23.46555838635897,23.46555838635897,358.61536789761544,-0.8446668658936741,True,61287.0,1398931699.5325146
