ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RATrue_deg,RARateCosDec_deg_day,DecTrue_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB,H_filter,GS,visitTime,visitExposureTime,optFilter,seeingFwhmGeom_arcsec,seeingFwhmEff_arcsec,fieldFiveSigmaDepth_mag,fieldRA_deg,fieldDec_deg,fieldRotSkyPos_deg,H_r,trailedSourceMagTrue,PSFMagTrue,fiveSigmaDepth_mag,astrometricSigma_deg,trailedSourceMagSigma,SNR,PSFMagSigma,trailedSourceMag,PSFMag,RA_deg,Dec_deg,object_linked,date_linked_MJD,Obj_Sun_LTC_km
A_M_1.4_1.0_28,313351,61540.395942397605,2461540.8963150145,591102584.6112943,-31.902134837232367,344.78913415650374,0.2955806653346199,-6.6566355908064505,0.1242917876415148,477608659.4764325,-266245098.851722,-117157428.08857048,4.282344503231407,25.97449346039572,11.429121391473528,-88940465.15880756,-112201728.30044664,-48637395.263139695,23.939873245080257,-15.942943499288535,-7.008922629869462,14.771184179294922,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.67,0.15,33.6,29.2,r,0.8896852680392655,1.0190818345976467,23.912305336630585,345.3246368907599,-6.41795153641146,-150.59931874707758,16.67,23.345926228034706,23.345926228034706,23.912305336630585,1.796811072789631e-05,0.12277300309576425,8.352865389947551,0.12277300309576425,23.105152595617845,23.105152595617845,344.78913516055667,-6.656637778231824,True,61639.0,559215832.416936
A_M_1.4_1.0_28,321446,61551.43027460032,2461551.9306470123,561080474.9191338,-31.42553682692261,348.0371035228437,0.2835787848308906,-5.29518093300081,0.1218051292864444,481523434.3199904,-241388660.44854027,-106220264.86698356,3.925550576435605,26.16325662050146,11.512181666674218,-65029085.31726974,-125585211.89771318,-54439921.903856985,26.62949325500148,-11.499190689675752,-5.133454921708321,15.642706692188618,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.17,0.15,33.6,29.2,z,0.6759732858175674,0.7590915885858485,23.134004967541102,349.2323645878382,-4.524858432438134,70.59418421582698,16.67,22.722200798119694,22.722200798119694,23.096756559374963,1.627898749245021e-05,0.14452138748960838,7.023722566653004,0.14452138748960838,22.769731554489844,22.769731554489844,348.03710845983034,-5.295149753533047,True,61639.0,549013704.620268
A_M_1.4_1.0_28,336167,61585.335575929945,2461585.835948002,473553613.4975848,-28.0795156188593,356.9173022229912,0.2263688191440453,-1.4654383852946369,0.1006466203120171,491264606.940299,-163957926.97958016,-72149698.74082,2.690160870325227,26.675510123049047,11.737587855443758,18550906.01217244,-138499834.87578675,-60039068.78658286,29.30964623497881,3.5584835148675684,1.3958260345033882,16.622246495110275,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.67,0.15,33.6,29.2,r,1.123607204562055,1.3036583997105293,23.680472692653534,356.5374431654905,-2.2599928894403414,91.21488836189747,16.67,22.78074498291668,22.78074498291668,23.67548861262696,1.691875582187137e-05,0.09268855209510347,11.22092450049235,0.09268855209510347,22.80009427283647,22.80009427283647,356.91729693958393,-1.4654188473827396,True,61639.0,522904097.21098846
A_M_1.4_1.0_28,336218,61585.359757231454,2461585.860130002,473495007.0943434,-28.020794576183604,356.9227738472437,0.226034960611576,-1.463004662693948,0.1006373420107906,491270227.0921063,-163902187.62709266,-72125172.66642763,2.689208217235705,26.675827990787862,11.737727726945398,18612086.698438983,-138492356.27174765,-60036147.33906906,29.254633212288667,3.5990263335361603,1.4007230475282189,16.62175311310389,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.340000000000003,0.15,33.6,29.2,i,1.6866652726443003,1.9886438839954992,22.869417118673972,356.5374431654905,-2.2599928894403414,91.21488836189747,16.67,22.450395219955713,22.450395219955713,22.864281480348073,3.872380660428229e-05,0.13978107020587674,7.27813078225571,0.13978107020587674,22.365123198407897,22.365123198407897,356.9226802660284,-1.4630494634819504,True,61639.0,522888519.3501941
A_M_1.4_1.0_28,341132,61596.36670502593,2461596.867077999,447860453.8926367,-26.02955111078734,359.30934870816606,0.198626454378849,-0.4155761446567615,0.0893342936003615,493618593.3905343,-138465103.57443509,-60932508.03484828,2.245903391512792,26.811837703441345,11.797576203627012,45802456.40048819,-133066804.13697629,-57684127.60539863,27.99769289886,8.532624555550322,3.527913253811918,16.239489128557913,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,15.990000000000002,0.15,33.6,29.2,y,0.8908309606112613,1.020475621181583,22.09787190292583,358.0749904198023,0.4346741175379778,83.26726074733311,16.67,21.939234044270002,21.939234044270002,22.047889862881476,2.7044894243770745e-05,0.18080097097670933,5.519016451406654,0.18080097097670933,22.03601118507765,22.03601118507765,359.3093635668491,-0.41561329433488553,True,61639.0,516279644.3635421
A_M_1.4_1.0_28,343746,61604.33849238778,2461604.838864996,430541685.6622087,-24.3999807537873,0.8421023151351494,0.1767358062194289,0.2602608502085854,0.0800774019804159,495051642.17003626,-119966061.26358864,-52792675.25837481,1.9134655920456696,26.89869506254576,11.835796147658218,64560898.75924045,-126293636.524713,-54748364.85318158,26.568061933355725,11.890563854103863,4.983183193147379,15.705133403676614,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.340000000000003,0.15,33.6,29.2,i,1.1168965715229981,1.295494612558392,22.76847953285602,1.7218666864104104,0.2952311645916737,40.02918098795221,16.67,22.16813865083826,22.16813865083826,22.763500450052945,2.188780222238913e-05,0.11977435311929761,8.574038317638307,0.11977435311929761,22.24548489274197,22.24548489274197,0.8420810112959316,0.26020767952058804,True,61639.0,512108436.5945214
A_M_1.4_1.0_28,346505,61613.33549690027,2461613.835868993,412458424.1325629,-22.232407304931048,2.3530458014371245,0.1494504002336258,0.9294298283736516,0.0684997466627424,496390008.0680959,-99020979.39538176,-43576550.376692906,1.52800217486477,26.983781128884647,11.873236381160126,84333584.30611308,-115952996.38818274,-50266996.92067648,24.34238658696917,15.460696246844268,6.528167072193781,14.823339122038355,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.67,0.15,33.6,29.2,r,0.9283618617892115,1.0661336518116928,23.800640358930206,1.6219131193443939,1.3874807730885463,127.49030073098538,16.67,22.357888929981016,22.357888929981016,23.79606008417154,8.949838553759727e-06,0.05811697612215971,18.186371933143242,0.05811697612215971,22.304682759569072,22.304682759569072,2.353052127823389,0.9294273996840191,True,61639.0,508042429.5400901
A_M_1.4_1.0_28,346556,61613.36042386531,2461613.860795993,412410617.2701117,-22.163157187784964,2.3567698210723083,0.1493240352789221,0.9311367237149196,0.0684517441067728,496393297.9950874,-98962860.08368996,-43550977.0768732,1.526920315585828,26.983996809083926,11.873331285367048,84385935.06965716,-115919685.37842436,-50252932.632613145,24.272462695396072,15.471505254174454,6.53245884240281,14.820358471563228,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.340000000000003,0.15,33.6,29.2,i,0.9851463734225236,1.1352145662074498,23.432131009240486,1.6219131193443939,1.3874807730885463,127.49030073098538,16.67,22.027491874917,22.027491874917,23.427500874857774,9.74144540665886e-06,0.06005055837869251,17.584976993329175,0.06005055837869251,22.053897761036346,22.053897761036346,2.3567714912800284,0.9311411234363387,True,61639.0,508032126.51832753
A_M_1.4_1.0_28,347181,61614.33625768307,2461614.836629993,410551981.9691612,-21.96890625163639,2.505821983048335,0.1462590456493947,0.997290777452604,0.0671405427878753,496520258.1404647,-96687263.03229742,-42549682.94331623,1.4845110906690822,26.99235068782696,11.877007175904785,86422983.73383723,-114634247.46054158,-49695393.054577336,24.05613419946819,15.840686510683708,6.692866112923963,14.70618031175813,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.67,0.15,33.6,29.2,r,0.966813277756364,1.1129115301172312,23.922975091624732,2.082944067472857,2.2563156695644007,174.88170414403297,16.67,22.34209218985517,22.34209218985517,23.89432294195082,8.483107353912848e-06,0.05270785956910432,20.103178230589947,0.05270785956910432,22.32325111838788,22.32325111838788,2.505818173455168,0.9972735382778399,True,61639.0,507633006.30980164
A_M_1.4_1.0_28,348054,61615.38810895543,2461615.8884809925,408572373.9706292,-21.558928481928188,2.662732682299521,0.1429684734857469,1.0671440734895967,0.065665839739264,496653098.28015786,-94233620.08327784,-41470046.14984756,1.4386754010679728,27.00115884043149,11.88088294191113,88592646.24374014,-113211262.56975935,-49079339.25009432,23.619491026075004,16.222151523254958,6.864528252326724,14.57860061431485,COM,3.330553,2.31142,0.311,0.142,0.929,61659.052328,60796.001439,16.340000000000003,0.15,33.6,29.2,i,1.2054190455592997,1.4031861868118,23.320054453544294,3.438998970761518,0.0771950049444118,142.56645321322344,16.67,21.995445747669926,21.995445747669926,23.296870390887644,1.277006418582009e-05,0.06535348602668038,16.11830253220717,0.06535348602668038,21.92875936487574,21.92875936487574,2.6627253084146787,1.067136841896827,True,61639.0,507212026.5854805
