ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RATrue_deg,RARateCosDec_deg_day,DecTrue_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB,H_filter,GS,visitTime,visitExposureTime,optFilter,seeingFwhmGeom_arcsec,seeingFwhmEff_arcsec,fieldFiveSigmaDepth_mag,fieldRA_deg,fieldDec_deg,fieldRotSkyPos_deg,H_r,trailedSourceMagTrue,PSFMagTrue,fiveSigmaDepth_mag,astrometricSigma_deg,trailedSourceMagSigma,SNR,PSFMagSigma,trailedSourceMag,PSFMag,RA_deg,Dec_deg,object_linked,date_linked_MJD,Obj_Sun_LTC_km
A_M_1.0_1.0_41,1394,60990.091018512256,2460990.5913909846,5308418986.882279,21.31896289230814,1.7801370500230245,0.0068986243610381,0.8627346706078791,0.0039864464779009,5403252216.57603,266795519.62065312,124101349.03618036,-1.883310611626636,26.433043225363345,12.39287948333126,97996615.40959908,101912135.61727074,44172529.05171558,-22.895361780251232,18.37694061069894,7.796692739762459,1.1396658273153402,COM,36.170208,33.90258,1.679,0.321,3.386,61011.910216,60796.001439,6.88,0.15,33.6,29.2,r,0.9404283071050036,1.080813025675187,24.082706976461118,2.185715042680239,1.2800338848895978,100.43611313905897,6.88,22.56055147603368,22.56055147603368,24.082706976461118,8.473322115807938e-06,0.054082114794425956,19.579848801519397,0.054082114794425956,22.48682883590824,22.48682883590824,1.7801264338240799,0.8627312788335645,True,60996.0,5411258218.756154
A_M_1.0_1.0_105,1406,60990.09637637444,2460990.5967489844,5883558096.335608,15.318862195866895,354.37167996854305,0.0218524219821561,-2.619415976710967,0.010650032783975,5947061885.692952,-474505266.5555055,-224711347.40672636,-4.558245883571406,42.66321092809313,19.741257408902445,97986012.93480058,101920641.7440457,44176138.19976081,-22.91045632951614,18.371975016534,7.795897063368037,1.1615188013946147,COM,39.222678,97.672087,1.388,1.875,3.771,61261.211694,60796.001439,7.66,0.15,33.6,29.2,r,0.8020964558836385,0.912526102048222,24.258099647962737,354.4647684564305,-2.1928529206318403,86.76421442949761,7.66,23.77969687464766,23.77969687464766,24.258099647962737,1.7548483064445306e-05,0.1323257688566853,7.715178586101105,0.1323257688566853,23.648870435495354,23.648870435495354,354.3716959262111,-2.619383724839704,True,60992.0,5970192250.665306
A_M_1.0_1.0_41,1445,60990.11528710952,2460990.6156599848,5308463761.445552,21.38719029246923,1.7803047437255377,0.0069208037369536,0.8628314459389635,0.0039887821997761,5403248267.841466,266850941.57699504,124127333.09034884,-1.8833200430621624,26.433042351414787,12.392879086784935,97948536.3496009,101950643.44653144,44188873.701256365,-22.962747301206413,18.350919537776765,7.793085753361073,1.1401226541304592,COM,36.170208,33.90258,1.679,0.321,3.386,61011.910216,60796.001439,7.609999999999999,0.15,33.6,29.2,g,0.9762298854706826,1.124367257263604,24.43227605652585,2.185715042680239,1.2800338848895978,100.43611313905897,6.88,23.290618172197885,23.290618172197885,24.43227605652585,1.1958894310003486e-05,0.07497052479813343,13.987928006789426,0.07497052479813343,23.34215178961325,23.34215178961325,1.7803003035860456,0.8628402871669032,True,60996.0,5411257604.639836
A_M_1.0_1.0_105,1457,60990.120643089234,2460990.621015985,5883590283.446409,15.38261353082554,354.3722111498566,0.0218811234769904,-2.619157466911146,0.0106554038642836,5947052329.040926,-474415820.5119552,-224669958.647338,-4.558253589860676,42.663211149199455,19.741257528414074,97937906.79132088,101959133.8982022,44192479.83257759,-22.977216663790315,18.343975892113637,7.792288530739908,1.1618630376556578,COM,39.222678,97.672087,1.388,1.875,3.771,61261.211694,60796.001439,8.39,0.15,33.6,29.2,g,0.8273433212354615,0.943240050164795,24.603989257797583,354.4647684564305,-2.1928529206318403,86.76421442949761,7.66,24.509738612003574,24.509738612003574,24.603989257797583,2.5465674439255553e-05,0.18299254293977846,5.447265049904298,0.18299254293977846,24.35261990314983,24.35261990314983,354.3721743174187,-2.619109649498778,True,60992.0,5970174064.918185
A_M_1.0_1.0_41,2046,60991.04064582093,2460991.5410179845,5310176268.443183,21.539383725808253,1.7872015379176638,0.0071999921401111,0.8665833183826029,0.0041190914417452,5403097690.961669,268964135.6014828,125118083.91850312,-1.8836796485496952,26.433008951817406,12.392863929861202,96111612.46925303,103371991.28324597,44806152.271071,-23.102385632637333,18.04193661121624,7.648221799166746,1.15705511306756,COM,36.170208,33.90258,1.679,0.321,3.386,61011.910216,60796.001439,7.609999999999999,0.15,33.6,29.2,g,0.8569393591145019,0.9792449624264014,24.60477771858841,1.731052211851385,0.31249416158962773,36.780305525118955,6.88,23.29310842261943,23.29310842261943,24.60477771858841,9.209866187558958e-06,0.06478101951964998,16.265069354537477,0.06478101951964998,23.418787803585293,23.418787803585293,1.7871932070356138,0.866587852403813,True,60996.0,5411234692.67769
A_M_1.0_1.0_41,2097,60991.06485628296,2460991.5652289847,5310221398.292498,21.609232127415112,1.7873759226380854,0.0072052249659579,0.8666830741639323,0.0041214413367724,5403093750.895104,269019424.9935953,125144005.82227884,-1.883689057018328,26.433008075931426,12.39286353231986,96063213.45868166,103409725.29789236,44822147.2312248,-23.171951635375823,18.034011992525784,7.6445666311637535,1.157503069801313,COM,36.170208,33.90258,1.679,0.321,3.386,61011.910216,60796.001439,6.88,0.15,33.6,29.2,r,0.6574389812942125,0.7365437728640055,24.50953329087136,1.731052211851385,0.31249416158962773,36.780305525118955,6.88,22.563174148503915,22.563174148503915,24.50953329087136,4.764305459823009e-06,0.03769231561241427,28.308133130002368,0.03769231561241427,22.50801534082226,22.50801534082226,1.787375536464026,0.8666722691416164,True,60996.0,5411234106.391892
A_M_1.0_1.0_105,2121,60991.07558322966,2460991.5759559846,5884855580.511156,15.580718910816907,354.3935719886105,0.0221548402282368,-2.6089260760296367,0.0107840590257704,5946676248.724969,-470895994.5046296,-223041253.4695368,-4.558556884964122,42.6632197578585,19.74126218760753,96041723.14787675,103426436.58022934,44829231.56267647,-23.202671699159623,18.027512106311985,7.642946504425116,1.1749704039696147,COM,39.222678,97.672087,1.388,1.875,3.771,61261.211694,60796.001439,7.66,0.15,33.6,29.2,r,0.6425253939281852,0.7184007225403712,24.529378563235795,353.13871448803803,-1.7842739009108957,22.659102146365733,7.66,23.781332459619335,23.781332459619335,24.479036531993728,1.1723903925880203e-05,0.10974340368515695,9.401829107634892,0.10974340368515695,23.889481516984045,23.889481516984045,354.3935759176623,-2.608931351763298,True,60992.0,5969459677.8552265
A_M_1.0_1.0_105,2152,60991.08978124228,2460991.5901539847,5884874718.114464,15.619722483946967,354.3938869565762,0.0221675436136776,-2.608772941003769,0.0107872873184169,5946670656.997813,-470843661.9488452,-223017037.9810789,-4.558561394942919,42.66321988448412,19.7412622562294,96013235.50405665,103448544.39001964,44838605.9043414,-23.242945387210195,18.0161101598508,7.640800791229175,1.17516734949432,COM,39.222678,97.672087,1.388,1.875,3.771,61261.211694,60796.001439,7.66,0.15,33.6,29.2,r,0.6336450258874955,0.7075973550942767,24.53464413878242,353.13871448803803,-1.7842739009108957,-6.077287845669403,7.66,23.781356471674144,23.781356471674144,24.484279425492467,1.1519957939278124e-05,0.10925440378714216,9.446072420379746,0.10925440378714216,23.719206531088062,23.719206531088062,354.3938787813822,-2.6087547642460676,True,60992.0,5969449074.749366
A_M_1.0_1.0_105,2201,60991.11317974485,2460991.6135519845,5884906358.947813,15.681684506833372,354.3944064679662,0.0221940503066997,-2.6085204785732787,0.0107925225548927,5946661441.940794,-470757419.032825,-222977131.3816864,-4.55856882732807,42.66322009307227,19.741262369274693,95966182.02902326,103484941.05107345,44854048.87113011,-23.30765594476548,17.990500204541206,7.637259575994028,1.1754914627457933,COM,39.222678,97.672087,1.388,1.875,3.771,61261.211694,60796.001439,8.39,0.15,33.6,29.2,g,0.8280727574648118,0.9441274421713038,24.60254597984101,353.13871448803803,-1.7842739009108957,-6.077287845669403,7.66,24.511396031893952,24.511396031893952,24.552143828447083,2.6743061343697186e-05,0.19135094074776277,5.188736443358743,0.19135094074776277,24.55381505679522,24.55381505679522,354.39439183491925,-2.6085151284286914,True,60992.0,5969431602.234756
A_M_1.0_1.0_83,2924,60992.21459435409,2460992.714966985,8581424677.195754,23.255915537680824,10.327534589262168,0.0083809695886168,4.581958451916487,0.0040328295305034,8509157662.1673565,1638663135.3018384,731100034.7297316,-4.22700643238821,35.77180931711016,16.290241099238298,93741872.67577957,105144772.04372412,45572493.408269286,-23.878438588072125,17.42031410572115,7.462645164586685,0.6195417213027673,COM,57.833722,100.914212,1.039,5.007,1.074,60733.413846,60796.001439,6.4399999999999995,0.15,33.6,29.2,g,0.9557468111649359,1.0994486753831336,24.253920199224655,10.565024490804444,5.726942636390667,20.397026296026336,5.71,24.13505203834864,24.13505203834864,24.23755209671488,2.9156696941104796e-05,0.18173447987291136,5.488241586612519,0.18173447987291136,23.889148159978152,23.889148159978152,10.3275520975169,4.581941014729888,True,61005.0,8696291637.899485
